time (s)	dominant Fap (N)	dominant Fvert (N)	dominant CPap (m)	non-dominant Fap (N)	non-dominant Fvert (N)	non-dominant CPap (m)
31.930000	0.423679	399.317680	0.216319	-0.478065	399.317680	0.216319
31.940000	0.522672	398.852696	0.216473	-0.521401	398.852696	0.216473
31.950000	0.594004	398.403307	0.216643	-0.532713	398.403307	0.216643
31.960000	0.625997	398.019732	0.216798	-0.515841	398.019732	0.216798
31.970000	0.618363	397.718926	0.216910	-0.481828	397.718926	0.216910
31.980000	0.582390	397.490273	0.216968	-0.445333	397.490273	0.216968
31.990000	0.537062	397.311335	0.216985	-0.420170	397.311335	0.216985
32.000000	0.502572	397.163277	0.216991	-0.415627	397.163277	0.216991
32.010000	0.493925	397.038367	0.217018	-0.434900	397.038367	0.217018
32.020000	0.517169	396.938422	0.217090	-0.475540	396.938422	0.217090
32.030000	0.569345	396.867793	0.217208	-0.530671	396.867793	0.217208
32.040000	0.641399	396.825285	0.217356	-0.590013	396.825285	0.217356
32.050000	0.722088	396.798252	0.217505	-0.641010	396.798252	0.217505
32.060000	0.800989	396.761518	0.217630	-0.671050	396.761518	0.217630
32.070000	0.869889	396.683092	0.217715	-0.670850	396.683092	0.217715
32.080000	0.923136	396.536216	0.217761	-0.637425	396.536216	0.217761
32.090000	0.958012	396.312986	0.217783	-0.574486	396.312986	0.217783
32.100000	0.975494	396.031642	0.217801	-0.489814	396.031642	0.217801
32.110000	0.980552	395.731403	0.217832	-0.391729	395.731403	0.217832
32.120000	0.980846	395.455747	0.217882	-0.287746	395.455747	0.217882
32.130000	0.983731	395.232904	0.217946	-0.186512	395.232904	0.217946
32.140000	0.993004	395.064717	0.218009	-0.100619	395.064717	0.218009
32.150000	1.007334	394.929701	0.218057	-0.046276	394.929701	0.218057
32.160000	1.021227	394.797068	0.218081	-0.037809	394.797068	0.218081
32.170000	1.027792	394.642571	0.218079	-0.079180	394.642571	0.218079
32.180000	1.021619	394.457826	0.218060	-0.157933	394.457826	0.218060
32.190000	1.000506	394.250417	0.218028	-0.246562	394.250417	0.218028
32.200000	0.965716	394.037621	0.217989	-0.312487	394.037621	0.217989
32.210000	0.921077	393.838533	0.217941	-0.332704	393.838533	0.217941
32.220000	0.871317	393.667867	0.217881	-0.305877	393.667867	0.217881
32.230000	0.820118	393.532358	0.217806	-0.254941	393.532358	0.217806
32.240000	0.768644	393.429683	0.217715	-0.217579	393.429683	0.217715
32.250000	0.715565	393.350117	0.217617	-0.228285	393.350117	0.217617
32.260000	0.658939	393.281224	0.217522	-0.300745	393.281224	0.217522
32.270000	0.598983	393.214636	0.217445	-0.419797	393.214636	0.217445
32.280000	0.539619	393.151959	0.217398	-0.547444	393.151959	0.217398
32.290000	0.487176	393.105761	0.217387	-0.640007	393.105761	0.217387
32.300000	0.446701	393.093452	0.217412	-0.667654	393.093452	0.217412
32.310000	0.418495	393.126498	0.217459	-0.626585	393.126498	0.217459
32.320000	0.397675	393.201663	0.217508	-0.538313	393.201663	0.217508
32.330000	0.377487	393.300794	0.217539	-0.437461	393.300794	0.217539
32.340000	0.354255	393.400080	0.217540	-0.355398	393.400080	0.217540
32.350000	0.330607	393.482955	0.217514	-0.308506	393.482955	0.217514
32.360000	0.314753	393.548372	0.217480	-0.296121	393.548372	0.217480
32.370000	0.316231	393.609781	0.217465	-0.306869	393.609781	0.217465
32.380000	0.340630	393.686184	0.217492	-0.327583	393.686184	0.217492
32.390000	0.386056	393.790669	0.217564	-0.349064	393.790669	0.217564
32.400000	0.442928	393.922355	0.217668	-0.366715	393.922355	0.217668
32.410000	0.496989	394.065822	0.217774	-0.378166	394.065822	0.217774
32.420000	0.534185	394.198811	0.217851	-0.381341	394.198811	0.217851
32.430000	0.545485	394.304715	0.217881	-0.374737	394.304715	0.217881
32.440000	0.529701	394.382774	0.217866	-0.359019	394.382774	0.217866
32.450000	0.493186	394.448902	0.217826	-0.337833	394.448902	0.217826
32.460000	0.446741	394.525225	0.217791	-0.316716	394.525225	0.217791
32.470000	0.401466	394.624195	0.217783	-0.300928	394.624195	0.217783
32.480000	0.365644	394.737796	0.217804	-0.294079	394.737796	0.217804
32.490000	0.343703	394.839934	0.217841	-0.298594	394.839934	0.217841
32.500000	0.336734	394.901492	0.217872	-0.317226	394.901492	0.217872
32.510000	0.343083	394.908826	0.217874	-0.353408	394.908826	0.217874
32.520000	0.358048	394.873816	0.217839	-0.408875	394.873816	0.217839
32.530000	0.373164	394.829104	0.217773	-0.479385	394.829104	0.217773
32.540000	0.376772	394.811720	0.217693	-0.552043	394.811720	0.217693
32.550000	0.357275	394.845225	0.217621	-0.607867	394.845225	0.217621
32.560000	0.308554	394.930515	0.217578	-0.630075	394.930515	0.217578
32.570000	0.234719	395.049480	0.217576	-0.613834	395.049480	0.217576
32.580000	0.150713	395.178487	0.217619	-0.570891	395.178487	0.217619
32.590000	0.077281	395.303985	0.217700	-0.524989	395.303985	0.217700
32.600000	0.032357	395.431784	0.217801	-0.499811	395.431784	0.217801
32.610000	0.023619	395.584196	0.217903	-0.506298	395.584196	0.217903
32.620000	0.046523	395.784609	0.217989	-0.536804	395.784609	0.217989
32.630000	0.088684	396.035988	0.218048	-0.569412	396.035988	0.218048
32.640000	0.137374	396.305089	0.218081	-0.579877	396.305089	0.218081
32.650000	0.185243	396.523919	0.218091	-0.554773	396.523919	0.218091
32.660000	0.231126	396.612141	0.218087	-0.499253	396.612141	0.218087
32.670000	0.276544	396.512111	0.218077	-0.435776	396.512111	0.218077
32.680000	0.321191	396.219218	0.218067	-0.394391	396.219218	0.218067
32.690000	0.360753	395.790856	0.218069	-0.399004	395.790856	0.218069
32.700000	0.388209	395.328286	0.218090	-0.456016	395.328286	0.218090
32.710000	0.397424	394.940173	0.218137	-0.550722	394.940173	0.218137
32.720000	0.386776	394.705623	0.218210	-0.653122	394.705623	0.218210
32.730000	0.360913	394.652986	0.218301	-0.730096	394.652986	0.218301
32.740000	0.329730	394.760621	0.218400	-0.757953	394.760621	0.218400
32.750000	0.304858	394.974462	0.218494	-0.729816	394.974462	0.218494
32.760000	0.295189	395.230867	0.218573	-0.655375	395.230867	0.218573
32.770000	0.303647	395.474098	0.218631	-0.554334	395.474098	0.218631
32.780000	0.327017	395.663792	0.218666	-0.447456	395.663792	0.218666
32.790000	0.358824	395.774505	0.218677	-0.349500	395.774505	0.218677
32.800000	0.393264	395.793065	0.218669	-0.266837	395.793065	0.218669
32.810000	0.427532	395.718396	0.218652	-0.199891	395.718396	0.218652
32.820000	0.461196	395.564381	0.218637	-0.147939	395.564381	0.218637
32.830000	0.493583	395.362233	0.218635	-0.112633	395.362233	0.218635
32.840000	0.521578	395.157749	0.218654	-0.097580	395.157749	0.218654
32.850000	0.539703	395.001362	0.218694	-0.104163	395.001362	0.218694
32.860000	0.542344	394.933548	0.218746	-0.126726	394.933548	0.218746
32.870000	0.526387	394.971686	0.218799	-0.151285	394.971686	0.218799
32.880000	0.492492	395.104312	0.218841	-0.160044	395.104312	0.218841
32.890000	0.444688	395.295212	0.218867	-0.140069	395.295212	0.218867
32.900000	0.389273	395.495487	0.218877	-0.091155	395.495487	0.218877
32.910000	0.334136	395.659132	0.218877	-0.027625	395.659132	0.218877
32.920000	0.288496	395.757180	0.218874	0.027881	395.757180	0.218874
32.930000	0.262059	395.786304	0.218876	0.055624	395.786304	0.218876
32.940000	0.262732	395.769289	0.218884	0.048807	395.769289	0.218884
32.950000	0.293198	395.747007	0.218900	0.016638	395.747007	0.218900
32.960000	0.347990	395.764464	0.218924	-0.021559	395.764464	0.218924
32.970000	0.413002	395.855877	0.218955	-0.048293	395.855877	0.218955
32.980000	0.468561	396.034147	0.218991	-0.059501	396.034147	0.218991
32.990000	0.495563	396.287846	0.219025	-0.069089	396.287846	0.219025
33.000000	0.482551	396.585407	0.219050	-0.103026	396.585407	0.219050
33.010000	0.430757	396.883884	0.219058	-0.185153	396.883884	0.219058
33.020000	0.354569	397.139707	0.219045	-0.321851	397.139707	0.219045
33.030000	0.276542	397.319777	0.219019	-0.494091	397.319777	0.219019
33.040000	0.218572	397.411192	0.218993	-0.661849	397.411192	0.218993
33.050000	0.192987	397.426617	0.218981	-0.779343	397.426617	0.218981
33.060000	0.197887	397.401854	0.218991	-0.813801	397.401854	0.218991
33.070000	0.219300	397.384523	0.219020	-0.758787	397.384523	0.219020
33.080000	0.239177	397.417219	0.219054	-0.636058	397.417219	0.219054
33.090000	0.244864	397.522534	0.219072	-0.485492	397.522534	0.219072
33.100000	0.234745	397.697566	0.219059	-0.348099	397.697566	0.219059
33.110000	0.217110	397.921062	0.219011	-0.250144	397.921062	0.219011
33.120000	0.203485	398.168947	0.218936	-0.195616	398.168947	0.218936
33.130000	0.200822	398.428614	0.218854	-0.169921	398.428614	0.218854
33.140000	0.207008	398.703050	0.218784	-0.151742	398.703050	0.218784
33.150000	0.211668	399.002819	0.218737	-0.125981	399.002819	0.218737
33.160000	0.201207	399.332110	0.218710	-0.090809	399.332110	0.218710
33.170000	0.165332	399.678844	0.218688	-0.055965	399.678844	0.218688
33.180000	0.102310	400.015647	0.218655	-0.034810	400.015647	0.218655
33.190000	0.021026	400.311034	0.218601	-0.035794	400.311034	0.218601
33.200000	-0.061063	400.543769	0.218532	-0.058430	400.543769	0.218532
33.210000	-0.123695	400.712165	0.218462	-0.095203	400.712165	0.218462
33.220000	-0.151469	400.834161	0.218413	-0.137006	400.834161	0.218413
33.230000	-0.140272	400.939732	0.218398	-0.178054	400.939732	0.218398
33.240000	-0.099417	401.060492	0.218420	-0.217493	401.060492	0.218420
33.250000	-0.048173	401.220890	0.218470	-0.257516	401.220890	0.218470
33.260000	-0.008175	401.432914	0.218529	-0.299862	401.432914	0.218529
33.270000	0.004668	401.694224	0.218576	-0.343105	401.694224	0.218576
33.280000	-0.014846	401.988917	0.218595	-0.382225	401.988917	0.218595
33.290000	-0.061067	402.290537	0.218579	-0.410402	402.290537	0.218579
33.300000	-0.121371	402.567414	0.218533	-0.421769	402.567414	0.218533
33.310000	-0.181736	402.790582	0.218473	-0.413686	402.790582	0.218473
33.320000	-0.231522	402.943630	0.218421	-0.387645	402.943630	0.218421
33.330000	-0.265964	403.031877	0.218398	-0.348635	403.031877	0.218398
33.340000	-0.286092	403.086278	0.218413	-0.303446	403.086278	0.218413
33.350000	-0.296847	403.157683	0.218462	-0.258784	403.157683	0.218462
33.360000	-0.304528	403.300936	0.218529	-0.219992	403.300936	0.218529
33.370000	-0.314465	403.554013	0.218595	-0.190450	403.554013	0.218595
33.380000	-0.329199	403.921063	0.218643	-0.171042	403.921063	0.218643
33.390000	-0.347224	404.367030	0.218672	-0.159436	404.367030	0.218672
33.400000	-0.362645	404.826314	0.218690	-0.150041	404.826314	0.218690
33.410000	-0.366489	405.222327	0.218713	-0.135857	405.222327	0.218713
33.420000	-0.350048	405.491358	0.218753	-0.111999	405.491358	0.218753
33.430000	-0.309391	405.603539	0.218814	-0.078876	405.603539	0.218814
33.440000	-0.248979	405.574494	0.218890	-0.042733	405.574494	0.218890
33.450000	-0.182212	405.463053	0.218971	-0.013179	405.463053	0.218971
33.460000	-0.127997	405.353866	0.219054	0.000622	405.353866	0.219054
33.470000	-0.104208	405.329438	0.219140	-0.007027	405.329438	0.219140
33.480000	-0.120266	405.441961	0.219236	-0.037026	405.441961	0.219236
33.490000	-0.171688	405.697248	0.219346	-0.085451	405.697248	0.219346
33.500000	-0.239154	406.058267	0.219471	-0.144380	406.058267	0.219471
33.510000	-0.293473	406.466188	0.219601	-0.203440	406.466188	0.219601
33.520000	-0.305452	406.868125	0.219727	-0.251905	406.868125	0.219727
33.530000	-0.257078	407.237925	0.219845	-0.280520	407.237925	0.219845
33.540000	-0.149002	407.580653	0.219955	-0.282214	407.580653	0.219955
33.550000	-0.000598	407.919762	0.220067	-0.252089	407.919762	0.220067
33.560000	0.157536	408.274235	0.220189	-0.188238	408.274235	0.220189
33.570000	0.294915	408.637823	0.220326	-0.094538	408.637823	0.220326
33.580000	0.390964	408.972131	0.220474	0.015893	408.972131	0.220474
33.590000	0.439426	409.219260	0.220621	0.120133	409.219260	0.220621
33.600000	0.446916	409.329702	0.220752	0.190755	409.329702	0.220752
33.610000	0.428104	409.291636	0.220862	0.206042	409.291636	0.220862
33.620000	0.400608	409.144708	0.220952	0.159855	409.144708	0.220952
33.630000	0.381274	408.968208	0.221037	0.064854	408.968208	0.221037
33.640000	0.383656	408.847685	0.221132	-0.053559	408.847685	0.221132
33.650000	0.415893	408.837134	0.221249	-0.169365	408.837134	0.221249
33.660000	0.478936	408.937237	0.221386	-0.266971	408.937237	0.221386
33.670000	0.566075	409.100824	0.221533	-0.344872	409.100824	0.221533
33.680000	0.664751	409.260510	0.221673	-0.410487	409.260510	0.221673
33.690000	0.760519	409.361088	0.221796	-0.470361	409.361088	0.221796
33.700000	0.841656	409.378700	0.221899	-0.522635	409.378700	0.221899
33.710000	0.902439	409.319485	0.221988	-0.556637	409.319485	0.221988
33.720000	0.943804	409.204068	0.222073	-0.559339	409.204068	0.222073
33.730000	0.971531	409.051195	0.222156	-0.523858	409.051195	0.222156
33.740000	0.993188	408.870623	0.222238	-0.454418	408.870623	0.222238
33.750000	1.015286	408.666275	0.222314	-0.365200	408.666275	0.222314
33.760000	1.041570	408.443455	0.222381	-0.274669	408.443455	0.222381
33.770000	1.072545	408.213247	0.222438	-0.199064	408.213247	0.222438
33.780000	1.105873	407.991728	0.222486	-0.148147	407.991728	0.222486
33.790000	1.137315	407.796317	0.222530	-0.124268	407.796317	0.222530
33.800000	1.162082	407.642540	0.222574	-0.124158	407.642540	0.222574
33.810000	1.176532	407.542002	0.222623	-0.142130	407.542002	0.222623
33.820000	1.179862	407.499790	0.222674	-0.172991	407.499790	0.222674
33.830000	1.175134	407.509903	0.222728	-0.213142	407.509903	0.222728
33.840000	1.168915	407.550490	0.222779	-0.259402	407.550490	0.222779
33.850000	1.169234	407.583222	0.222822	-0.306967	407.583222	0.222822
33.860000	1.182425	407.560176	0.222856	-0.349003	407.560176	0.222856
33.870000	1.210123	407.437404	0.222878	-0.379188	407.437404	0.222878
33.880000	1.247930	407.190038	0.222890	-0.395795	407.190038	0.222890
33.890000	1.286610	406.822342	0.222892	-0.404040	406.822342	0.222892
33.900000	1.315490	406.368039	0.222884	-0.414436	406.368039	0.222884
33.910000	1.326592	405.880173	0.222866	-0.437881	405.880173	0.222866
33.920000	1.317509	405.414164	0.222834	-0.480582	405.414164	0.222834
33.930000	1.291621	405.010870	0.222788	-0.541660	405.010870	0.222788
33.940000	1.255606	404.686797	0.222727	-0.614263	404.686797	0.222727
33.950000	1.215702	404.435129	0.222652	-0.688911	404.435129	0.222652
33.960000	1.174840	404.235481	0.222569	-0.757110	404.235481	0.222569
33.970000	1.132141	404.065819	0.222483	-0.813613	404.065819	0.222483
33.980000	1.084657	403.909908	0.222400	-0.856618	403.909908	0.222400
33.990000	1.029833	403.757851	0.222325	-0.886233	403.757851	0.222325
34.000000	0.966980	403.602408	0.222257	-0.902576	403.602408	0.222257
34.010000	0.897268	403.436024	0.222193	-0.905243	403.436024	0.222193
34.020000	0.823116	403.251682	0.222129	-0.894971	403.251682	0.222129
34.030000	0.748168	403.046742	0.222060	-0.876473	403.046742	0.222060
34.040000	0.677949	402.826130	0.221990	-0.859890	402.826130	0.221990
34.050000	0.620161	402.601693	0.221926	-0.858717	402.601693	0.221926
34.060000	0.583443	402.387428	0.221880	-0.884215	402.387428	0.221880
34.070000	0.574583	402.193372	0.221862	-0.939020	402.193372	0.221862
34.080000	0.595493	402.021937	0.221878	-1.013740	402.021937	0.221878
34.090000	0.641777	401.868896	0.221922	-1.089077	401.868896	0.221922
34.100000	0.703970	401.728444	0.221983	-1.143053	401.728444	0.221983
34.110000	0.771167	401.599389	0.222043	-1.160027	401.599389	0.222043
34.120000	0.835356	401.488728	0.222083	-1.136744	401.488728	0.222083
34.130000	0.894247	401.409810	0.222092	-1.081928	401.409810	0.222092
34.140000	0.950919	401.374700	0.222071	-1.009488	401.374700	0.222071
34.150000	1.010365	401.383528	0.222030	-0.929552	401.383528	0.222030
34.160000	1.074925	401.416128	0.221984	-0.843311	401.416128	0.221984
34.170000	1.141507	401.431603	0.221949	-0.745320	401.431603	0.221949
34.180000	1.202498	401.378688	0.221930	-0.631603	401.378688	0.221930
34.190000	1.249879	401.214575	0.221930	-0.507534	401.214575	0.221930
34.200000	1.279904	400.924691	0.221940	-0.389480	400.924691	0.221940
34.210000	1.295320	400.533949	0.221954	-0.298600	400.533949	0.221954
34.220000	1.303660	400.103052	0.221960	-0.250708	400.103052	0.221960
34.230000	1.312683	399.710616	0.221947	-0.248511	399.710616	0.221947
34.240000	1.325698	399.428908	0.221904	-0.280625	399.428908	0.221904
34.250000	1.339451	399.303547	0.221822	-0.327247	399.303547	0.221822
34.260000	1.345571	399.344018	0.221698	-0.368595	399.344018	0.221698
34.270000	1.334688	399.525482	0.221539	-0.391408	399.525482	0.221539
34.280000	1.301232	399.797750	0.221360	-0.390800	399.797750	0.221360
34.290000	1.246933	400.096891	0.221182	-0.367880	400.096891	0.221182
34.300000	1.181661	400.357007	0.221029	-0.325929	400.357007	0.221029
34.310000	1.121125	400.521457	0.220916	-0.268228	400.521457	0.220916
34.320000	1.082063	400.552798	0.220853	-0.198903	400.552798	0.220853
34.330000	1.076642	400.439909	0.220835	-0.125357	400.439909	0.220835
34.340000	1.108285	400.200302	0.220851	-0.059196	400.200302	0.220851
34.350000	1.170450	399.876011	0.220883	-0.013555	399.876011	0.220883
34.360000	1.248552	399.522758	0.220911	0.002260	399.522758	0.220911
34.370000	1.324052	399.194322	0.220922	-0.012610	399.194322	0.220922
34.380000	1.379343	398.926704	0.220905	-0.049762	398.926704	0.220905
34.390000	1.402167	398.728199	0.220859	-0.094880	398.728199	0.220859
34.400000	1.388526	398.580119	0.220787	-0.133021	398.580119	0.220787
34.410000	1.343344	398.448173	0.220701	-0.153180	398.448173	0.220701
34.420000	1.278688	398.298930	0.220616	-0.150804	398.298930	0.220616
34.430000	1.210084	398.112904	0.220548	-0.128316	398.112904	0.220548
34.440000	1.152111	397.888080	0.220504	-0.094123	397.888080	0.220504
34.450000	1.114628	397.633946	0.220482	-0.060327	397.633946	0.220482
34.460000	1.100789	397.362041	0.220468	-0.039423	397.362041	0.220468
34.470000	1.107257	397.080523	0.220438	-0.040762	397.080523	0.220438
34.480000	1.126132	396.796135	0.220372	-0.067980	396.796135	0.220372
34.490000	1.147355	396.520289	0.220263	-0.118388	396.520289	0.220263
34.500000	1.160458	396.271812	0.220120	-0.184457	396.271812	0.220120
34.510000	1.155495	396.070840	0.219964	-0.256542	396.070840	0.219964
34.520000	1.123996	395.925346	0.219813	-0.325608	395.925346	0.219813
34.530000	1.060868	395.818813	0.219680	-0.385013	395.818813	0.219680
34.540000	0.967020	395.708760	0.219561	-0.431138	395.708760	0.219561
34.550000	0.851195	395.539897	0.219443	-0.463250	395.539897	0.219443
34.560000	0.729166	395.266659	0.219311	-0.483068	395.266659	0.219311
34.570000	0.619719	394.874046	0.219158	-0.494289	394.874046	0.219158
34.580000	0.538715	394.386587	0.218984	-0.501972	394.386587	0.218984
