time (s)	dominant Fap (N)	dominant Fvert (N)	dominant CPap (m)	non-dominant Fap (N)	non-dominant Fvert (N)	non-dominant CPap (m)
15.050000	-1.920492	408.965915	0.205810	0.883238	408.965915	0.205810
15.060000	-1.879270	408.712867	0.205774	0.852964	408.712867	0.205774
15.070000	-1.848693	408.392478	0.205747	0.795122	408.392478	0.205747
15.080000	-1.835087	408.049721	0.205737	0.732321	408.049721	0.205737
15.090000	-1.833739	407.731760	0.205755	0.691814	407.731760	0.205755
15.100000	-1.831064	407.470086	0.205808	0.696292	407.470086	0.205808
15.110000	-1.811196	407.270392	0.205892	0.755665	407.270392	0.205892
15.120000	-1.763768	407.115011	0.205998	0.862792	407.115011	0.205998
15.130000	-1.689187	406.975679	0.206111	0.994942	406.975679	0.206111
15.140000	-1.598993	406.828925	0.206215	1.121168	406.828925	0.206215
15.150000	-1.511198	406.665677	0.206300	1.213514	406.665677	0.206300
15.160000	-1.442845	406.490741	0.206360	1.257621	406.490741	0.206360
15.170000	-1.403357	406.314040	0.206397	1.257502	406.314040	0.206397
15.180000	-1.391744	406.140122	0.206415	1.231604	406.140122	0.206415
15.190000	-1.398664	405.962753	0.206422	1.201925	405.962753	0.206422
15.200000	-1.411922	405.767522	0.206421	1.182096	405.767522	0.206421
15.210000	-1.422439	405.540013	0.206414	1.171085	405.540013	0.206414
15.220000	-1.427928	405.273946	0.206400	1.155916	405.273946	0.206400
15.230000	-1.432892	404.974462	0.206376	1.121679	404.974462	0.206376
15.240000	-1.445305	404.655391	0.206342	1.063127	404.655391	0.206342
15.250000	-1.471642	404.332892	0.206299	0.991335	404.332892	0.206299
15.260000	-1.512488	404.019117	0.206254	0.931533	404.019117	0.206254
15.270000	-1.560733	403.718373	0.206213	0.912819	403.718373	0.206213
15.280000	-1.603304	403.426303	0.206182	0.954603	403.426303	0.206182
15.290000	-1.625852	403.131356	0.206164	1.056158	403.131356	0.206164
15.300000	-1.618399	402.817689	0.206156	1.194150	402.817689	0.206156
15.310000	-1.579599	402.468884	0.206147	1.329456	402.468884	0.206147
15.320000	-1.517958	402.072004	0.206128	1.420712	402.072004	0.206128
15.330000	-1.449668	401.621323	0.206092	1.439288	401.621323	0.206092
15.340000	-1.393883	401.120826	0.206038	1.379525	401.120826	0.206038
15.350000	-1.366939	400.584365	0.205973	1.259801	400.584365	0.205973
15.360000	-1.377374	400.032669	0.205904	1.114022	400.032669	0.205904
15.370000	-1.423523	399.487656	0.205841	0.977793	399.487656	0.205841
15.380000	-1.494727	398.966256	0.205783	0.876062	398.966256	0.205783
15.390000	-1.575740	398.476741	0.205726	0.817615	398.476741	0.205726
15.400000	-1.652342	398.019255	0.205663	0.797299	398.019255	0.205663
15.410000	-1.715640	397.589457	0.205589	0.802545	397.589457	0.205589
15.420000	-1.763483	397.182024	0.205503	0.819571	397.182024	0.205503
15.430000	-1.799202	396.790984	0.205412	0.836657	396.790984	0.205412
15.440000	-1.828995	396.406449	0.205324	0.844886	396.406449	0.205324
15.450000	-1.859280	396.010616	0.205250	0.838194	396.010616	0.205250
15.460000	-1.894536	395.577349	0.205195	0.813997	395.577349	0.205195
15.470000	-1.935831	395.077987	0.205157	0.774068	395.077987	0.205157
15.480000	-1.980335	394.492007	0.205132	0.724552	394.492007	0.205132
15.490000	-2.022209	393.817776	0.205114	0.674410	393.817776	0.205114
15.500000	-2.054670	393.077597	0.205099	0.632842	393.077597	0.205099
15.510000	-2.072142	392.313089	0.205089	0.606944	392.313089	0.205089
15.520000	-2.071112	391.570647	0.205088	0.600363	391.570647	0.205088
15.530000	-2.049075	390.881647	0.205103	0.612897	390.881647	0.205103
15.540000	-2.002518	390.246261	0.205142	0.640634	390.246261	0.205142
15.550000	-1.925995	389.630219	0.205205	0.676802	389.630219	0.205205
15.560000	-1.813979	388.978492	0.205289	0.713718	388.978492	0.205289
15.570000	-1.665237	388.240562	0.205389	0.745566	388.240562	0.205389
15.580000	-1.487137	387.394615	0.205502	0.770651	387.394615	0.205502
15.590000	-1.296510	386.458027	0.205629	0.791565	386.458027	0.205629
15.600000	-1.115450	385.479291	0.205776	0.812939	385.479291	0.205776
15.610000	-0.963759	384.517111	0.205946	0.838097	384.517111	0.205946
15.620000	-0.852198	383.618838	0.206138	0.866635	383.618838	0.206138
15.630000	-0.780270	382.808990	0.206341	0.894128	382.808990	0.206341
15.640000	-0.739176	382.090796	0.206538	0.913832	382.090796	0.206538
15.650000	-0.717355	381.455496	0.206713	0.919378	381.455496	0.206713
15.660000	-0.705017	380.891098	0.206854	0.907432	380.891098	0.206854
15.670000	-0.695629	380.385849	0.206957	0.879610	380.385849	0.206957
15.680000	-0.684902	379.927955	0.207030	0.843148	379.927955	0.207030
15.690000	-0.669325	379.506384	0.207084	0.809949	379.506384	0.207084
15.700000	-0.646042	379.115474	0.207136	0.793951	379.115474	0.207136
15.710000	-0.614303	378.760744	0.207196	0.807243	378.760744	0.207196
15.720000	-0.577174	378.460058	0.207267	0.856105	378.460058	0.207267
15.730000	-0.541624	378.236351	0.207345	0.938482	378.236351	0.207345
15.740000	-0.516023	378.104147	0.207422	1.043980	378.104147	0.207422
15.750000	-0.505840	378.057240	0.207485	1.156423	378.057240	0.207485
15.760000	-0.509844	378.065129	0.207528	1.257998	378.065129	0.207528
15.770000	-0.519324	378.080832	0.207548	1.333650	378.080832	0.207548
15.780000	-0.521389	378.056067	0.207551	1.374573	378.056067	0.207551
15.790000	-0.505202	377.955918	0.207545	1.379898	377.955918	0.207545
15.800000	-0.468143	377.766406	0.207537	1.355982	377.766406	0.207537
15.810000	-0.418597	377.493644	0.207530	1.313532	377.493644	0.207530
15.820000	-0.373499	377.158416	0.207519	1.263863	377.158416	0.207519
15.830000	-0.351359	376.791374	0.207498	1.216102	376.791374	0.207498
15.840000	-0.363890	376.431075	0.207460	1.176319	376.431075	0.207460
15.850000	-0.410285	376.122648	0.207403	1.148057	376.122648	0.207403
15.860000	-0.477042	375.912943	0.207332	1.132899	375.912943	0.207332
15.870000	-0.543574	375.840289	0.207257	1.130407	375.840289	0.207257
15.880000	-0.590906	375.921904	0.207189	1.138104	375.921904	0.207189
15.890000	-0.609282	376.145527	0.207136	1.152552	376.145527	0.207136
15.900000	-0.601097	376.470781	0.207097	1.171497	376.470781	0.207097
15.910000	-0.578115	376.840894	0.207066	1.195600	376.840894	0.207066
15.920000	-0.554877	377.200217	0.207034	1.228133	377.200217	0.207034
15.930000	-0.541918	377.510660	0.206995	1.272408	377.510660	0.206995
15.940000	-0.542048	377.760759	0.206952	1.328551	377.760759	0.206952
15.950000	-0.550935	377.963352	0.206916	1.391864	377.963352	0.206916
15.960000	-0.560783	378.141786	0.206901	1.453932	378.141786	0.206901
15.970000	-0.564577	378.310152	0.206916	1.505696	378.310152	0.206916
15.980000	-0.558557	378.457920	0.206959	1.540554	378.457920	0.206959
15.990000	-0.542178	378.549044	0.207019	1.555968	378.549044	0.207019
16.000000	-0.516607	378.538031	0.207077	1.553362	378.538031	0.207077
16.010000	-0.483597	378.394563	0.207120	1.537025	378.394563	0.207120
16.020000	-0.445812	378.121901	0.207145	1.512737	378.121901	0.207145
16.030000	-0.407976	377.757962	0.207160	1.486440	377.757962	0.207160
16.040000	-0.377062	377.359293	0.207175	1.463274	377.359293	0.207175
16.050000	-0.360251	376.978745	0.207197	1.447302	376.978745	0.207197
16.060000	-0.361216	376.649700	0.207226	1.441926	376.649700	0.207226
16.070000	-0.377070	376.382914	0.207254	1.450123	376.382914	0.207254
16.080000	-0.398429	376.172947	0.207273	1.473388	376.172947	0.207273
16.090000	-0.413177	376.006762	0.207282	1.509342	376.006762	0.207282
16.100000	-0.412094	375.868962	0.207280	1.549748	375.868962	0.207280
16.110000	-0.393228	375.742871	0.207276	1.581366	375.742871	0.207276
16.120000	-0.362679	375.610044	0.207276	1.590648	375.610044	0.207276
16.130000	-0.331534	375.451067	0.207281	1.570368	375.451067	0.207281
16.140000	-0.310668	375.248687	0.207289	1.524272	375.248687	0.207289
16.150000	-0.306004	374.992223	0.207291	1.466466	374.992223	0.207291
16.160000	-0.316354	374.681271	0.207280	1.415383	374.681271	0.207280
16.170000	-0.334549	374.327268	0.207256	1.385414	374.327268	0.207256
16.180000	-0.350901	373.952723	0.207223	1.380549	373.952723	0.207223
16.190000	-0.357041	373.588460	0.207189	1.392861	373.588460	0.207189
16.200000	-0.348302	373.268851	0.207166	1.406008	373.268851	0.207166
16.210000	-0.324017	373.024974	0.207159	1.401752	373.024974	0.207159
16.220000	-0.286401	372.877054	0.207164	1.366868	372.877054	0.207164
16.230000	-0.239293	372.829642	0.207170	1.298264	372.829642	0.207170
16.240000	-0.187645	372.872988	0.207158	1.204989	372.872988	0.207158
16.250000	-0.137654	372.990635	0.207111	1.106525	372.990635	0.207111
16.260000	-0.096690	373.168666	0.207021	1.027408	373.168666	0.207021
16.270000	-0.072111	373.400275	0.206893	0.989336	373.400275	0.206893
16.280000	-0.068844	373.682467	0.206742	1.003275	373.682467	0.206742
16.290000	-0.086721	374.007409	0.206592	1.064890	374.007409	0.206592
16.300000	-0.119233	374.355065	0.206460	1.155649	374.355065	0.206460
16.310000	-0.155044	374.693129	0.206357	1.249177	374.693129	0.206357
16.320000	-0.182310	374.985373	0.206278	1.319699	374.985373	0.206278
16.330000	-0.194271	375.203710	0.206212	1.348555	375.203710	0.206212
16.340000	-0.193600	375.336769	0.206139	1.326602	375.336769	0.206139
16.350000	-0.193322	375.390580	0.206035	1.253214	375.390580	0.206035
16.360000	-0.213507	375.382880	0.205880	1.134434	375.382880	0.205880
16.370000	-0.274741	375.336693	0.205659	0.982209	375.336693	0.205659
16.380000	-0.390623	375.277544	0.205372	0.814257	375.277544	0.205372
16.390000	-0.561941	375.233505	0.205031	0.652281	375.233505	0.205031
16.400000	-0.774652	375.233269	0.204660	0.516865	375.233269	0.204660
16.410000	-1.002645	375.298870	0.204285	0.420373	375.298870	0.204285
16.420000	-1.214778	375.435043	0.203927	0.361855	375.435043	0.203927
16.430000	-1.384132	375.621897	0.203592	0.327865	375.621897	0.203592
16.440000	-1.496382	375.817371	0.203275	0.299701	375.817371	0.203275
16.450000	-1.554271	375.970903	0.202958	0.263372	375.970903	0.202958
16.460000	-1.576503	376.043147	0.202628	0.216735	376.043147	0.202628
16.470000	-1.591333	376.022275	0.202283	0.170031	376.022275	0.202283
16.480000	-1.626989	375.927961	0.201934	0.140020	375.927961	0.201934
16.490000	-1.702116	375.799658	0.201603	0.141343	375.799658	0.201603
16.500000	-1.819475	375.674056	0.201314	0.179605	375.674056	0.201314
16.510000	-1.965180	375.563303	0.201083	0.249104	375.563303	0.201083
16.520000	-2.113838	375.446196	0.200911	0.335477	375.446196	0.200911
16.530000	-2.237623	375.277664	0.200788	0.421415	375.277664	0.200788
16.540000	-2.315557	375.011313	0.200697	0.492785	375.011313	0.200697
16.550000	-2.339280	374.622679	0.200621	0.542908	374.622679	0.200621
16.560000	-2.313541	374.121804	0.200553	0.573757	374.121804	0.200553
16.570000	-2.252264	373.551077	0.200492	0.594076	373.551077	0.200492
16.580000	-2.172790	372.971966	0.200445	0.615371	372.971966	0.200445
16.590000	-2.090791	372.447586	0.200424	0.647255	372.447586	0.200424
16.600000	-2.017113	372.026830	0.200441	0.693751	372.026830	0.200441
16.610000	-1.956486	371.733247	0.200503	0.751828	371.733247	0.200503
16.620000	-1.907764	371.560448	0.200607	0.812777	371.560448	0.200607
16.630000	-1.865685	371.475575	0.200738	0.865980	371.475575	0.200738
16.640000	-1.824151	371.431019	0.200871	0.903594	371.431019	0.200871
16.650000	-1.780140	371.381072	0.200980	0.924115	371.381072	0.200980
16.660000	-1.736352	371.296334	0.201047	0.933140	371.296334	0.201047
16.670000	-1.700759	371.168553	0.201068	0.940792	371.168553	0.201068
16.680000	-1.682895	371.004025	0.201047	0.956769	371.004025	0.201047
16.690000	-1.688953	370.811396	0.200997	0.985276	370.811396	0.200997
16.700000	-1.718789	370.593286	0.200929	1.022429	370.593286	0.200929
16.710000	-1.766856	370.347316	0.200848	1.057769	370.347316	0.200848
16.720000	-1.826458	370.074032	0.200757	1.079402	370.074032	0.200757
16.730000	-1.894181	369.784054	0.200653	1.080280	369.784054	0.200653
16.740000	-1.970975	369.498472	0.200533	1.062306	369.498472	0.200533
16.750000	-2.058489	369.242639	0.200400	1.035973	369.242639	0.200400
16.760000	-2.152922	369.037994	0.200260	1.015625	369.037994	0.200260
16.770000	-2.241031	368.896041	0.200126	1.012846	368.896041	0.200126
16.780000	-2.302072	368.815282	0.200018	1.031437	368.815282	0.200018
16.790000	-2.315687	368.780497	0.199954	1.066386	368.780497	0.199954
16.800000	-2.271593	368.765294	0.199945	1.106829	368.765294	0.199945
16.810000	-2.175548	368.739910	0.199990	1.141088	368.739910	0.199990
16.820000	-2.048222	368.683297	0.200076	1.161419	368.683297	0.200076
16.830000	-1.917595	368.593355	0.200185	1.166873	368.593355	0.200185
16.840000	-1.808703	368.487655	0.200299	1.163532	368.487655	0.200299
16.850000	-1.735293	368.392355	0.200412	1.161946	368.392355	0.200412
16.860000	-1.696527	368.325913	0.200521	1.172383	368.325913	0.200521
16.870000	-1.679514	368.288884	0.200630	1.199716	368.288884	0.200630
16.880000	-1.666154	368.267209	0.200748	1.240716	368.267209	0.200748
16.890000	-1.641252	368.246548	0.200884	1.285702	368.246548	0.200884
16.900000	-1.598369	368.226925	0.201045	1.323858	368.226925	0.201045
16.910000	-1.540809	368.226593	0.201234	1.348745	368.226593	0.201234
16.920000	-1.477490	368.271777	0.201446	1.360208	368.271777	0.201446
16.930000	-1.416277	368.379322	0.201662	1.361711	368.379322	0.201662
16.940000	-1.358941	368.544813	0.201859	1.355910	368.544813	0.201859
16.950000	-1.300976	368.745502	0.202018	1.342640	368.745502	0.202018
16.960000	-1.236280	368.957533	0.202129	1.321275	368.957533	0.202129
16.970000	-1.163361	369.176948	0.202202	1.295467	369.176948	0.202202
16.980000	-1.088721	369.430416	0.202260	1.275862	369.430416	0.202260
16.990000	-1.025061	369.767092	0.202328	1.277435	369.767092	0.202328
17.000000	-0.985436	370.234406	0.202421	1.311711	370.234406	0.202421
17.010000	-0.977000	370.850835	0.202539	1.377993	370.850835	0.202539
17.020000	-0.997865	371.590817	0.202664	1.459192	371.590817	0.202664
17.030000	-1.038329	372.389630	0.202769	1.525950	372.389630	0.202769
17.040000	-1.085102	373.164618	0.202832	1.548266	373.164618	0.202832
17.050000	-1.125978	373.841328	0.202842	1.509320	373.841328	0.202842
17.060000	-1.153117	374.373065	0.202806	1.414349	374.373065	0.202806
17.070000	-1.164617	374.747981	0.202744	1.289604	374.747981	0.202744
17.080000	-1.164891	374.984551	0.202682	1.171418	374.984551	0.202682
17.090000	-1.164081	375.120351	0.202643	1.090445	375.120351	0.202643
17.100000	-1.176091	375.199872	0.202636	1.058612	375.199872	0.202636
17.110000	-1.214813	375.265445	0.202661	1.065009	375.265445	0.202661
17.120000	-1.289083	375.352815	0.202702	1.082704	375.352815	0.202702
17.130000	-1.398113	375.490288	0.202743	1.083104	375.490288	0.202743
17.140000	-1.529489	375.698867	0.202769	1.050527	375.698867	0.202769
17.150000	-1.661070	375.990828	0.202772	0.989362	375.990828	0.202772
17.160000	-1.766557	376.365780	0.202757	0.920159	376.365780	0.202757
17.170000	-1.823075	376.805757	0.202730	0.867423	376.805757	0.202730
17.180000	-1.818312	377.272896	0.202701	0.846711	377.272896	0.202701
17.190000	-1.754874	377.713616	0.202678	0.858587	377.713616	0.202678
17.200000	-1.650226	378.070833	0.202665	0.892016	378.070833	0.202665
17.210000	-1.531778	378.301518	0.202669	0.933429	378.301518	0.202669
17.220000	-1.428188	378.392882	0.202697	0.974541	378.392882	0.202697
17.230000	-1.359619	378.369334	0.202761	1.014161	378.369334	0.202761
17.240000	-1.330808	378.285352	0.202867	1.054486	378.285352	0.202867
17.250000	-1.330417	378.205543	0.203013	1.096215	378.205543	0.203013
17.260000	-1.337596	378.179778	0.203188	1.136536	378.179778	0.203188
17.270000	-1.332922	378.224647	0.203369	1.170694	378.224647	0.203369
17.280000	-1.308025	378.320337	0.203530	1.195062	378.320337	0.203530
17.290000	-1.268548	378.424700	0.203648	1.209326	378.424700	0.203648
17.300000	-1.228915	378.497335	0.203713	1.216874	378.497335	0.203713
17.310000	-1.202464	378.521002	0.203731	1.223733	378.521002	0.203731
17.320000	-1.193290	378.509215	0.203717	1.236519	378.509215	0.203717
17.330000	-1.194731	378.496625	0.203697	1.259703	378.496625	0.203697
17.340000	-1.194749	378.518289	0.203689	1.292942	378.518289	0.203689
17.350000	-1.184005	378.589655	0.203700	1.329854	378.589655	0.203700
17.360000	-1.161276	378.698099	0.203722	1.359474	378.698099	0.203722
17.370000	-1.133353	378.810201	0.203735	1.370274	378.810201	0.203735
17.380000	-1.110599	378.890335	0.203718	1.354929	378.890335	0.203718
17.390000	-1.101815	378.920260	0.203662	1.313313	378.920260	0.203662
17.400000	-1.111514	378.909293	0.203572	1.252171	378.909293	0.203572
17.410000	-1.140149	378.890005	0.203469	1.181860	378.890005	0.203469
17.420000	-1.185558	378.901915	0.203379	1.112248	378.901915	0.203379
17.430000	-1.243693	378.971217	0.203319	1.050123	378.971217	0.203319
17.440000	-1.308281	379.095891	0.203293	0.999191	379.095891	0.203293
17.450000	-1.370776	379.243022	0.203289	0.961843	379.243022	0.203289
17.460000	-1.422216	379.360467	0.203290	0.940848	379.360467	0.203290
17.470000	-1.456971	379.399320	0.203278	0.939433	379.399320	0.203278
17.480000	-1.476305	379.338079	0.203245	0.959670	379.338079	0.203245
17.490000	-1.488931	379.196241	0.203196	1.000451	379.196241	0.203196
17.500000	-1.507272	379.027951	0.203141	1.056776	379.027951	0.203141
17.510000	-1.541043	378.896043	0.203094	1.121202	378.896043	0.203094
17.520000	-1.591837	378.839058	0.203062	1.186656	378.839058	0.203062
17.530000	-1.652025	378.849940	0.203040	1.248453	378.849940	0.203040
17.540000	-1.708583	378.879559	0.203018	1.303580	378.879559	0.203018
17.550000	-1.749377	378.863372	0.202989	1.347514	378.863372	0.202989
17.560000	-1.768173	378.755484	0.202947	1.371510	378.755484	0.202947
17.570000	-1.765901	378.550636	0.202897	1.364009	378.550636	0.202897
17.580000	-1.748411	378.283329	0.202852	1.317074	378.283329	0.202852
17.590000	-1.722847	378.007752	0.202823	1.234355	378.007752	0.202823
17.600000	-1.694920	377.772745	0.202817	1.134650	377.772745	0.202817
17.610000	-1.668040	377.606440	0.202839	1.047337	377.606440	0.202839
17.620000	-1.643816	377.516418	0.202888	1.001396	377.516418	0.202888
17.630000	-1.622814	377.499809	0.202963	1.014190	377.499809	0.202963
17.640000	-1.604723	377.551842	0.203066	1.086127	377.551842	0.203066
17.650000	-1.587903	377.664734	0.203193	1.203065	377.664734	0.203193
17.660000	-1.568941	377.818609	0.203338	1.343515	377.818609	0.203338
17.670000	-1.542996	377.974589	0.203485	1.485847	377.974589	0.203485
17.680000	-1.505254	378.080173	0.203616	1.612546	378.080173	0.203616
17.690000	-1.453123	378.088310	0.203717	1.711685	378.088310	0.203717
17.700000	-1.388183	377.980750	0.203788	1.777379	377.980750	0.203788
17.710000	-1.316829	377.781602	0.203843	1.810100	377.781602	0.203843
