time (s)	dominant Fap (N)	dominant Fvert (N)	dominant CPap (m)	non-dominant Fap (N)	non-dominant Fvert (N)	non-dominant CPap (m)
3.860000	0.064899	371.761373	0.216854	-0.853680	371.761373	0.216854
3.870000	0.086716	371.413771	0.216732	-0.919759	371.413771	0.216732
3.880000	0.098548	371.107208	0.216641	-0.979127	371.107208	0.216641
3.890000	0.099445	370.848151	0.216592	-1.018103	370.848151	0.216592
3.900000	0.089326	370.629443	0.216574	-1.030753	370.629443	0.216574
3.910000	0.069057	370.436377	0.216566	-1.019921	370.436377	0.216566
3.920000	0.041335	370.255161	0.216542	-0.994412	370.255161	0.216542
3.930000	0.011314	370.080664	0.216488	-0.964138	370.080664	0.216488
3.940000	-0.014212	369.920099	0.216404	-0.936072	369.920099	0.216404
3.950000	-0.029179	369.790488	0.216310	-0.913129	369.790488	0.216310
3.960000	-0.030845	369.710374	0.216231	-0.896014	369.710374	0.216231
3.970000	-0.020860	369.689206	0.216187	-0.886080	369.689206	0.216187
3.980000	-0.004057	369.719625	0.216186	-0.886736	369.719625	0.216186
3.990000	0.014167	369.777052	0.216221	-0.902244	369.777052	0.216221
4.000000	0.030247	369.827620	0.216273	-0.934632	369.827620	0.216273
4.010000	0.043480	369.841335	0.216322	-0.980705	369.841335	0.216322
4.020000	0.055705	369.804718	0.216357	-1.030981	369.804718	0.216357
4.030000	0.070287	369.727311	0.216379	-1.071280	369.727311	0.216379
4.040000	0.090963	369.638876	0.216403	-1.086420	369.638876	0.216403
4.050000	0.120683	369.577957	0.216442	-1.064598	369.577957	0.216442
4.060000	0.160489	369.576532	0.216504	-1.000994	369.576532	0.216504
4.070000	0.208687	369.647838	0.216586	-0.899629	369.647838	0.216586
4.080000	0.260873	369.783128	0.216674	-0.773073	369.783128	0.216674
4.090000	0.311239	369.957966	0.216757	-0.639995	369.957966	0.216757
4.100000	0.354987	370.142823	0.216831	-0.520766	370.142823	0.216831
4.110000	0.390839	370.310692	0.216902	-0.431878	370.310692	0.216902
4.120000	0.422104	370.438044	0.216984	-0.380840	370.438044	0.216984
4.130000	0.455129	370.501778	0.217089	-0.363977	370.501778	0.217089
4.140000	0.495408	370.478476	0.217215	-0.368979	370.478476	0.217215
4.150000	0.543281	370.350199	0.217344	-0.381702	370.350199	0.217344
4.160000	0.591884	370.115312	0.217450	-0.393694	370.115312	0.217450
4.170000	0.628949	369.797792	0.217510	-0.405576	369.797792	0.217510
4.180000	0.641934	369.447806	0.217511	-0.423719	369.447806	0.217511
4.190000	0.624054	369.130073	0.217460	-0.452352	369.130073	0.217460
4.200000	0.578356	368.902862	0.217384	-0.486992	368.902862	0.217384
4.210000	0.518003	368.796298	0.217315	-0.514345	368.796298	0.217315
4.220000	0.462667	368.800535	0.217286	-0.519194	368.800535	0.217286
4.230000	0.432354	368.870125	0.217316	-0.493640	368.870125	0.217316
4.240000	0.440849	368.942321	0.217408	-0.442588	368.942321	0.217408
4.250000	0.491033	368.959805	0.217549	-0.382262	368.959805	0.217549
4.260000	0.573660	368.887733	0.217712	-0.333359	368.887733	0.217712
4.270000	0.669963	368.720544	0.217864	-0.313368	368.720544	0.217864
4.280000	0.757033	368.479937	0.217971	-0.332017	368.479937	0.217971
4.290000	0.814072	368.206858	0.218009	-0.390763	368.206858	0.218009
4.300000	0.827574	367.948777	0.217966	-0.484506	367.948777	0.217966
4.310000	0.794242	367.743608	0.217850	-0.603193	367.743608	0.217850
4.320000	0.721197	367.604943	0.217684	-0.732583	367.604943	0.217684
4.330000	0.623672	367.515733	0.217499	-0.855245	367.515733	0.217499
4.340000	0.520876	367.434916	0.217329	-0.953085	367.434916	0.217329
4.350000	0.431251	367.314712	0.217204	-1.011411	367.314712	0.217204
4.360000	0.368465	367.120559	0.217138	-1.023060	367.120559	0.217138
4.370000	0.339224	366.844842	0.217131	-0.990898	366.844842	0.217131
4.380000	0.343087	366.509456	0.217167	-0.927789	366.509456	0.217167
4.390000	0.373735	366.157762	0.217219	-0.853988	366.157762	0.217219
4.400000	0.420720	365.840675	0.217261	-0.792253	365.840675	0.217261
4.410000	0.471061	365.602414	0.217277	-0.761390	365.602414	0.217277
4.420000	0.510760	365.469186	0.217261	-0.770084	365.469186	0.217261
4.430000	0.526895	365.441196	0.217222	-0.813885	365.441196	0.217222
4.440000	0.510663	365.488313	0.217177	-0.877506	365.488313	0.217177
4.450000	0.460773	365.552387	0.217141	-0.941739	365.552387	0.217141
4.460000	0.385502	365.560593	0.217122	-0.991179	365.560593	0.217122
4.470000	0.301676	365.449897	0.217118	-1.018455	365.449897	0.217118
4.480000	0.230025	365.194010	0.217119	-1.023334	365.194010	0.217119
4.490000	0.188309	364.818319	0.217116	-1.008722	364.818319	0.217116
4.500000	0.185071	364.392034	0.217106	-0.977379	364.392034	0.217106
4.510000	0.216883	363.999316	0.217091	-0.931757	363.999316	0.217091
4.520000	0.270531	363.703747	0.217078	-0.876419	363.703747	0.217078
4.530000	0.329264	363.524151	0.217077	-0.820339	363.524151	0.217077
4.540000	0.380288	363.432476	0.217096	-0.776593	363.432476	0.217096
4.550000	0.419985	363.372144	0.217137	-0.758926	363.372144	0.217137
4.560000	0.454320	363.285770	0.217204	-0.776703	363.285770	0.217204
4.570000	0.494232	363.138845	0.217295	-0.830640	363.138845	0.217295
4.580000	0.548358	362.930196	0.217404	-0.911295	362.930196	0.217404
4.590000	0.616928	362.687010	0.217523	-1.001041	362.687010	0.217523
4.600000	0.690199	362.448610	0.217639	-1.078764	362.448610	0.217639
4.610000	0.752473	362.247067	0.217742	-1.125422	362.247067	0.217742
4.620000	0.789717	362.093630	0.217820	-1.128505	362.093630	0.217820
4.630000	0.796849	361.977382	0.217868	-1.084459	361.977382	0.217868
4.640000	0.780909	361.876485	0.217885	-0.999433	361.876485	0.217885
4.650000	0.758596	361.775070	0.217878	-0.888826	361.775070	0.217878
4.660000	0.749449	361.674820	0.217858	-0.775151	361.674820	0.217858
4.670000	0.767807	361.593336	0.217841	-0.683008	361.593336	0.217841
4.680000	0.816802	361.550433	0.217836	-0.631291	361.550433	0.217836
4.690000	0.886533	361.552159	0.217844	-0.625597	361.552159	0.217844
4.700000	0.956975	361.583974	0.217858	-0.655613	361.583974	0.217858
4.710000	1.004669	361.618083	0.217867	-0.700331	361.618083	0.217867
4.720000	1.011108	361.630073	0.217864	-0.738900	361.630073	0.217864
4.730000	0.969901	361.613745	0.217846	-0.760651	361.613745	0.217846
4.740000	0.889810	361.584376	0.217818	-0.768140	361.584376	0.217818
4.750000	0.791993	361.568625	0.217786	-0.771945	361.568625	0.217786
4.760000	0.702274	361.588467	0.217754	-0.781569	361.588467	0.217754
4.770000	0.641842	361.650238	0.217726	-0.798786	361.650238	0.217726
4.780000	0.620682	361.745314	0.217708	-0.817275	361.745314	0.217708
4.790000	0.636444	361.859701	0.217705	-0.827748	361.859701	0.217705
4.800000	0.678158	361.983607	0.217724	-0.824556	361.983607	0.217724
4.810000	0.731676	362.113917	0.217763	-0.809523	362.113917	0.217763
4.820000	0.783604	362.250000	0.217811	-0.790971	362.250000	0.217811
4.830000	0.822610	362.389277	0.217849	-0.778718	362.389277	0.217849
4.840000	0.839399	362.528062	0.217855	-0.777949	362.528062	0.217855
4.850000	0.827393	362.666872	0.217821	-0.785505	362.666872	0.217821
4.860000	0.784885	362.813924	0.217752	-0.791198	362.813924	0.217752
4.870000	0.717480	362.981064	0.217667	-0.784109	362.981064	0.217667
4.880000	0.638729	363.172707	0.217591	-0.760577	363.172707	0.217591
4.890000	0.567475	363.375237	0.217543	-0.728724	363.375237	0.217543
4.900000	0.522220	363.555767	0.217529	-0.705885	363.555767	0.217529
4.910000	0.514503	363.673555	0.217545	-0.709729	363.673555	0.217545
4.920000	0.544199	363.698674	0.217584	-0.748307	363.698674	0.217584
4.930000	0.599085	363.627361	0.217645	-0.815210	363.627361	0.217645
4.940000	0.659243	363.485546	0.217726	-0.892745	363.485546	0.217726
4.950000	0.704547	363.319610	0.217829	-0.960859	363.319610	0.217829
4.960000	0.721972	363.180740	0.217941	-1.006287	363.180740	0.217941
4.970000	0.709559	363.111599	0.218041	-1.026940	363.111599	0.218041
4.980000	0.675539	363.140631	0.218102	-1.029939	363.140631	0.218102
4.990000	0.633465	363.283517	0.218107	-1.025371	363.283517	0.218107
5.000000	0.595976	363.547020	0.218055	-1.019675	363.547020	0.218055
5.010000	0.570252	363.929960	0.217972	-1.012166	363.929960	0.217972
5.020000	0.557088	364.419060	0.217898	-0.996190	364.419060	0.217898
5.030000	0.553470	364.982116	0.217873	-0.963902	364.982116	0.217873
5.040000	0.556740	365.564557	0.217925	-0.911846	365.564557	0.217925
5.050000	0.567750	366.095357	0.218051	-0.844245	366.095357	0.218051
5.060000	0.591068	366.503919	0.218227	-0.772418	366.503919	0.218227
5.070000	0.631939	366.743072	0.218410	-0.710970	366.743072	0.218410
5.080000	0.691481	366.808482	0.218558	-0.672885	366.808482	0.218558
5.090000	0.762815	366.744732	0.218640	-0.665504	366.744732	0.218640
5.100000	0.830859	366.633588	0.218645	-0.688252	366.633588	0.218645
5.110000	0.877010	366.567941	0.218584	-0.732206	366.567941	0.218584
5.120000	0.887278	366.621641	0.218482	-0.781735	366.621641	0.218482
5.130000	0.859970	366.827292	0.218373	-0.818532	366.827292	0.218373
5.140000	0.808428	367.170120	0.218289	-0.827457	367.170120	0.218289
5.150000	0.756481	367.598496	0.218253	-0.802184	367.598496	0.218253
5.160000	0.728216	368.044553	0.218270	-0.747984	368.044553	0.218270
5.170000	0.737096	368.445365	0.218329	-0.680137	368.445365	0.218329
5.180000	0.780000	368.757298	0.218409	-0.618744	368.757298	0.218409
5.190000	0.839081	368.961138	0.218484	-0.582454	368.961138	0.218484
5.200000	0.890147	369.059952	0.218539	-0.583593	369.059952	0.218539
5.210000	0.913197	369.073233	0.218570	-0.625663	369.073233	0.218570
5.220000	0.900264	369.030074	0.218586	-0.702831	369.030074	0.218586
5.230000	0.857582	368.962596	0.218602	-0.800929	368.962596	0.218602
5.240000	0.801800	368.900052	0.218633	-0.900275	368.900052	0.218633
5.250000	0.752462	368.864077	0.218684	-0.980596	368.864077	0.218684
5.260000	0.724361	368.865814	0.218752	-1.027152	368.865814	0.218752
5.270000	0.723187	368.905526	0.218827	-1.035650	368.905526	0.218827
5.280000	0.745924	368.974460	0.218900	-1.013503	368.974460	0.218900
5.290000	0.784722	369.057935	0.218965	-0.976533	369.057935	0.218965
5.300000	0.831274	369.138319	0.219019	-0.942494	369.138319	0.219019
5.310000	0.879207	369.197330	0.219062	-0.924313	369.197330	0.219062
5.320000	0.924078	369.218316	0.219096	-0.925968	369.218316	0.219096
5.330000	0.962298	369.189786	0.219115	-0.942596	369.189786	0.219115
5.340000	0.990628	369.110417	0.219118	-0.964344	369.110417	0.219118
5.350000	1.006871	368.993245	0.219107	-0.981588	368.993245	0.219107
5.360000	1.011204	368.865065	0.219089	-0.988584	368.865065	0.219089
5.370000	1.007073	368.758776	0.219078	-0.983850	368.758776	0.219078
5.380000	1.000723	368.701228	0.219084	-0.968005	368.701228	0.219084
5.390000	0.999110	368.703202	0.219106	-0.941582	368.703202	0.219106
5.400000	1.006902	368.757425	0.219137	-0.904997	368.757425	0.219137
5.410000	1.024012	368.844856	0.219159	-0.860675	368.844856	0.219159
5.420000	1.045217	368.943654	0.219162	-0.815033	368.943654	0.219162
5.430000	1.062422	369.034245	0.219143	-0.777732	369.034245	0.219143
5.440000	1.068620	369.098716	0.219107	-0.757730	369.098716	0.219107
5.450000	1.061378	369.118615	0.219063	-0.758557	369.118615	0.219063
5.460000	1.043920	369.076792	0.219017	-0.776367	369.076792	0.219017
5.470000	1.023267	368.964784	0.218967	-0.802461	368.964784	0.218967
5.480000	1.006628	368.791418	0.218906	-0.828423	368.791418	0.218906
5.490000	0.998049	368.585804	0.218832	-0.849869	368.585804	0.218832
5.500000	0.996829	368.390571	0.218744	-0.866107	368.390571	0.218744
5.510000	0.998063	368.246910	0.218653	-0.876710	368.246910	0.218653
5.520000	0.994619	368.177863	0.218567	-0.878855	368.177863	0.218567
5.530000	0.979522	368.177457	0.218493	-0.868579	368.177457	0.218493
5.540000	0.947913	368.210447	0.218431	-0.845446	368.210447	0.218431
5.550000	0.898223	368.222559	0.218371	-0.816675	368.222559	0.218371
5.560000	0.832592	368.157414	0.218300	-0.796562	368.157414	0.218300
5.570000	0.756700	367.975124	0.218208	-0.800323	367.975124	0.218208
5.580000	0.678987	367.667402	0.218091	-0.835742	367.667402	0.218091
5.590000	0.609149	367.263602	0.217954	-0.898026	367.263602	0.217954
5.600000	0.556061	366.823317	0.217807	-0.971369	366.823317	0.217807
5.610000	0.525852	366.416489	0.217661	-1.036451	366.416489	0.217661
5.620000	0.520864	366.099748	0.217523	-1.079411	366.099748	0.217523
5.630000	0.539528	365.901164	0.217400	-1.097187	365.901164	0.217400
5.640000	0.576454	365.820562	0.217292	-1.096666	365.820562	0.217292
5.650000	0.622297	365.842236	0.217199	-1.088802	365.842236	0.217199
5.660000	0.664064	365.949635	0.217122	-1.081452	365.949635	0.217122
5.670000	0.687108	366.132465	0.217061	-1.074921	366.132465	0.217061
5.680000	0.679068	366.383562	0.217014	-1.062348	366.383562	0.217014
5.690000	0.634322	366.689851	0.216980	-1.034419	366.689851	0.216980
5.700000	0.556664	367.024273	0.216952	-0.985687	367.024273	0.216952
5.710000	0.458824	367.343676	0.216929	-0.919133	367.343676	0.216929
5.720000	0.359166	367.593718	0.216912	-0.846579	367.593718	0.216912
5.730000	0.277138	367.718800	0.216908	-0.784785	367.718800	0.216908
5.740000	0.229058	367.674299	0.216927	-0.749212	367.674299	0.216927
5.750000	0.224985	367.439373	0.216976	-0.748337	367.439373	0.216976
5.760000	0.266770	367.029014	0.217056	-0.780782	367.029014	0.217056
5.770000	0.347343	366.501942	0.217167	-0.836129	366.501942	0.217167
5.780000	0.451645	365.957944	0.217302	-0.898893	365.957944	0.217302
5.790000	0.559718	365.518813	0.217455	-0.954191	365.518813	0.217455
5.800000	0.651701	365.294090	0.217617	-0.992919	365.294090	0.217617
5.810000	0.713370	365.343316	0.217777	-1.014127	365.343316	0.217777
5.820000	0.740093	365.652387	0.217918	-1.023355	365.652387	0.217918
5.830000	0.737448	366.137068	0.218022	-1.027804	366.137068	0.218022
5.840000	0.718145	366.673346	0.218082	-1.031149	366.673346	0.218082
5.850000	0.696647	367.140886	0.218104	-1.031153	367.140886	0.218104
5.860000	0.683937	367.460693	0.218110	-1.021481	367.460693	0.218110
5.870000	0.684675	367.613226	0.218128	-0.996618	367.613226	0.218128
5.880000	0.697523	367.633721	0.218180	-0.956926	367.633721	0.218180
5.890000	0.717687	367.590735	0.218272	-0.910763	367.590735	0.218272
5.900000	0.739732	367.558285	0.218391	-0.872073	367.558285	0.218391
5.910000	0.759117	367.591782	0.218514	-0.854250	367.591782	0.218514
5.920000	0.772207	367.714753	0.218613	-0.863230	367.714753	0.218613
5.930000	0.775739	367.918440	0.218670	-0.893496	367.918440	0.218670
5.940000	0.766921	368.171630	0.218675	-0.929360	368.171630	0.218675
5.950000	0.744620	368.435295	0.218633	-0.951264	368.435295	0.218633
5.960000	0.711036	368.676481	0.218558	-0.944263	368.676481	0.218558
5.970000	0.672621	368.877169	0.218472	-0.904720	368.877169	0.218472
5.980000	0.639326	369.035925	0.218397	-0.842037	369.035925	0.218397
5.990000	0.622144	369.163125	0.218357	-0.774444	369.163125	0.218357
6.000000	0.629910	369.273738	0.218366	-0.720570	369.273738	0.218366
6.010000	0.666611	369.382319	0.218432	-0.690678	369.382319	0.218432
6.020000	0.730099	369.501642	0.218547	-0.682143	369.501642	0.218547
6.030000	0.812495	369.642416	0.218693	-0.682101	369.642416	0.218693
6.040000	0.902043	369.811082	0.218843	-0.676513	369.811082	0.218843
6.050000	0.985838	370.006484	0.218970	-0.660691	370.006484	0.218970
6.060000	1.052642	370.219185	0.219053	-0.644596	370.219185	0.219053
6.070000	1.095086	370.435502	0.219085	-0.648647	370.435502	0.219085
6.080000	1.110904	370.643517	0.219080	-0.691476	370.643517	0.219080
6.090000	1.103245	370.836234	0.219062	-0.776473	370.836234	0.219062
6.100000	1.080159	371.010180	0.219064	-0.885366	371.010180	0.219064
6.110000	1.053057	371.162746	0.219110	-0.983414	371.162746	0.219110
6.120000	1.033882	371.292720	0.219206	-1.034274	371.292720	0.219206
6.130000	1.031369	371.404716	0.219341	-1.017211	371.404716	0.219341
6.140000	1.047849	371.513489	0.219489	-0.937811	371.513489	0.219489
6.150000	1.078507	371.643123	0.219622	-0.826464	371.643123	0.219622
6.160000	1.113906	371.819213	0.219723	-0.724877	371.819213	0.219723
6.170000	1.144611	372.056540	0.219795	-0.667106	372.056540	0.219795
6.180000	1.165398	372.347705	0.219852	-0.664861	372.347705	0.219852
6.190000	1.176891	372.658728	0.219915	-0.704787	372.658728	0.219915
6.200000	1.184191	372.935824	0.219993	-0.758625	372.935824	0.219993
6.210000	1.193665	373.123120	0.220082	-0.799628	373.123120	0.220082
6.220000	1.209719	373.185049	0.220165	-0.815400	373.185049	0.220165
6.230000	1.232868	373.122847	0.220225	-0.810622	373.122847	0.220225
6.240000	1.259567	372.975823	0.220254	-0.800023	372.975823	0.220254
6.250000	1.283605	372.805690	0.220260	-0.797482	372.805690	0.220260
6.260000	1.298554	372.671607	0.220266	-0.807969	372.671607	0.220266
6.270000	1.300682	372.608494	0.220295	-0.826066	372.608494	0.220295
6.280000	1.291374	372.618158	0.220364	-0.840739	372.618158	0.220364
6.290000	1.277824	372.674571	0.220476	-0.843084	372.674571	0.220476
6.300000	1.271040	372.737547	0.220616	-0.832600	372.737547	0.220616
6.310000	1.281477	372.767358	0.220765	-0.818233	372.767358	0.220765
6.320000	1.314140	372.735737	0.220900	-0.813113	372.735737	0.220900
6.330000	1.365618	372.632020	0.221010	-0.825809	372.632020	0.221010
6.340000	1.424644	372.464374	0.221091	-0.853822	372.464374	0.221091
6.350000	1.476073	372.256020	0.221150	-0.884293	372.256020	0.221150
6.360000	1.506610	372.037458	0.221193	-0.902215	372.037458	0.221193
6.370000	1.510003	371.837917	0.221222	-0.900899	371.837917	0.221222
6.380000	1.489668	371.680248	0.221234	-0.887348	371.680248	0.221234
6.390000	1.457627	371.580902	0.221227	-0.878482	371.580902	0.221227
6.400000	1.429989	371.552110	0.221201	-0.890473	371.552110	0.221201
6.410000	1.420488	371.601233	0.221164	-0.928262	371.601233	0.221164
6.420000	1.434592	371.725190	0.221131	-0.982166	371.725190	0.221131
6.430000	1.466638	371.903791	0.221113	-1.033741	371.903791	0.221113
6.440000	1.501350	372.099040	0.221110	-1.067065	372.099040	0.221110
6.450000	1.519269	372.264924	0.221117	-1.078279	372.264924	0.221117
6.460000	1.504208	372.365394	0.221119	-1.077497	372.365394	0.221119
6.470000	1.450088	372.392058	0.221103	-1.082021	372.392058	0.221103
6.480000	1.364605	372.371477	0.221066	-1.105046	372.371477	0.221066
6.490000	1.267860	372.355952	0.221016	-1.146638	372.355952	0.221016
6.500000	1.185738	372.399722	0.220968	-1.192332	372.399722	0.220968
6.510000	1.140248	372.530663	0.220934	-1.220210	372.530663	0.220934
6.520000	1.141012	372.731181	0.220922	-1.212561	372.731181	0.220922
6.530000	1.182136	372.938191	0.220929	-1.165843	372.938191	0.220929
6.540000	1.246120	373.062727	0.220945	-1.093778	373.062727	0.220945
6.550000	1.312625	373.020619	0.220962	-1.021946	373.020619	0.220962
6.560000	1.367184	372.761980	0.220977	-0.976352	372.761980	0.220977
6.570000	1.405282	372.289897	0.220992	-0.971190	372.289897	0.220992
6.580000	1.430398	371.664270	0.221009	-1.001597	371.664270	0.221009
6.590000	1.448434	370.991115	0.221027	-1.045156	370.991115	0.221027
